	TF	target	importance	regulation	rho
1108878	NF1	TRIP12	1.6753035374274146	1	0.8022583307100605
1108883	NF1	PSPC1	2.4809732249828267	1	0.838000748472794
1108895	NF1	PRKN	0.4255125231538159	1	0.8421494799797139
1108939	NF1	NBAS	1.6925602498834167	1	0.8283520967872134
1109144	NF1	NIPBL	0.7669406644675862	1	0.8140694218004695
1109316	NF1	COP1	1.4247766417138663	1	0.8265740903808121
1109320	NF1	FTX	2.038868527394477	1	0.8632046275038684
1109400	NF1	CDC42BPA	1.6631495802997582	1	0.8494491158892293
1109497	NF1	MON2	1.4152959698344836	1	0.8233030778687705
1109532	NF1	ASB3	0.0433622289110167	1	0.8046512311232962
1109559	NF1	RBM39	0.7761000334600182	1	0.811821319752219
1109586	NF1	TRA2A	0.7814844575853538	1	0.8168491564357443
1109622	NF1	PHC3	0.8959806096874597	1	0.814088084520726
1109658	NF1	DOP1A	0.4240923422864154	1	0.8076661395337823
1109807	NF1	WWOX	0.3180374946577075	1	0.8135200206659203
1109836	NF1	ATXN10	0.3184217111945056	1	0.8108216837999687
1109962	NF1	KIF1B	0.7684464600695307	1	0.8549347499757708
1109972	NF1	USP34	1.699979203318554	1	0.8610443032589408
1109998	NF1	MYO5A	0.9015303551366828	1	0.8103174658371419
1110060	NF1	GNAQ	0.7686649948730082	1	0.832714144875813
1110106	NF1	MED13L	0.2074238323880157	1	0.8484650931800892
1110133	NF1	LMBR1	2.877499556735059	1	0.8014875739384364
1127625	NFIA	ATP13A4	1.90827098864292	1	0.8121974921956846
1128061	NFIA	GRAMD2B	2.265442219038748	1	0.8402819303087216
1128570	NFIA	PSD3	2.4471352427623976	1	0.8446628685677849
1129324	NFIA	MACF1	1.3612465434773071	1	0.8647219617157451
1129545	NFIA	DDX17	1.3567850141984428	1	0.8477821122234902
1129682	NFIA	PHACTR3	1.792827418228575	1	0.8152079431751461
1129732	NFIA	DOCK7	1.909492763886728	1	0.8087059748078244
1131054	NFIA	ITPR2	2.3946676909704045	1	0.8226181260018901
1131350	NFIA	ATP1A2	1.470392455273495	1	0.8099622992871882
1131597	NFIA	LINC00299	1.83716375013362	1	0.8160075137815764
1131610	NFIA	MIR99AHG	2.5006573354606987	1	0.8848336447153536
1131834	NFIA	CTNNA2	1.9606145456683892	1	0.8166565218358829
1132150	NFIA	MYO6	2.700613712970013	1	0.8378202931002972
1132270	NFIA	CEP85L	1.5818165841116891	1	0.8060938553380261
1132485	NFIA	LINC01473	1.5797775798882208	1	0.8022581119622636
1132493	NFIA	ADGRV1	1.240092006174841	1	0.8140606802424761
1132526	NFIA	GNAQ	1.8736881146852895	1	0.8467369498912009
1132738	NFIA	ZHX3	1.904232129274148	1	0.8159475535330903
1132850	NFIA	DST	1.460010869895562	1	0.843117340402458
1133540	NFIA	TRPS1	1.1822546799171163	1	0.8449964045892647
1133656	NFIA	SGK3	1.1357506037958844	1	0.8005769598787956
1133904	NFIA	NFIB	2.24296359996084	1	0.826363621859683
1133966	NFIA	AHCYL2	1.8515241392866053	1	0.824745995121334
1134027	NFIA	PARD3B	2.488586255739281	1	0.83581233174984
1134088	NFIA	MED13L	0.7566767812983367	1	0.8002775077954124
1134354	NFIA	PON2	2.4828847768832887	1	0.8284574843611342
1134450	NFIA	LIFR	2.6380451465638166	1	0.8455047132823986
1134628	NFIA	TNIK	1.8577267181700408	1	0.8117429506237943
1134880	NFIA	FBXL7	2.861352419117913	1	0.8299292759544834
1134922	NFIA	KIF1B	1.404568734372275	1	0.8532151890295362
1134955	NFIA	CTNND2	0.7686817495958793	1	0.8519282161078439
1134958	NFIA	TAOK3	1.7704577557448458	1	0.81296797193605
1134986	NFIA	KMT2C	1.685813641637203	1	0.834947757223793
1135044	NFIA	NEAT1	1.1533658884815758	1	0.8021750551488327
1135047	NFIA	LPP	1.8540443510140872	1	0.8032741778849625
1135370	NFIA	GPC5	2.2356712324554	1	0.8310886058265926
1135371	NFIA	GPM6B	0.5118764087419575	1	0.8050476371682311
1135576	NFIA	ZSWIM6	1.177784069499983	1	0.8427859138083712
1135609	NFIA	LSAMP	0.6272282259099959	1	0.8180043313664288
1136194	NFIA	PREX2	2.828804213213585	1	0.8630337634637095
1136469	NFIA	BAZ2B	2.378577820813728	1	0.8307413012953698
1136514	NFIA	DTNA	1.3668363166950508	1	0.8216974389399314
1136831	NFIA	GPM6A	1.9472586000689704	1	0.841218650481069
1136891	NFIA	MAML2	2.377075195395624	1	0.8095107684597181
1136995	NFIA	PARD3	2.18993530555717	1	0.8061910859938787
1137427	NFIA	MALAT1	0.21797549520573	1	0.8461002515789515
1137452	NFIA	NEBL	1.8500939355165416	1	0.8081750903267967
1137728	NFIA	APC	2.2042153944303715	1	0.8321252842440805
1137733	NFIA	PRKCA	1.6578730739902847	1	0.8062653256535264
1138230	NFIA	SASH1	2.2480132186217903	1	0.8171111558595845
1138733	NFIA	NCAM1	0.3718964226357024	1	0.8201090449577414
1139034	NFIA	MSI2	1.9776307391215453	1	0.834926303370066
1139138	NFIA	MEIS2	1.890919479255557	1	0.8273172407608353
1139430	NFIA	TCF7L2	1.8848737165250544	1	0.8165035827913724
1139634	NFIA	SON	2.311656717257448	1	0.8154741023147931
1139870	NFIA	SLC1A3	1.989684565735296	1	0.8066670303063637
1139897	NFIA	ZFHX4	2.740600455892524	1	0.8363369638232436
1139902	NFIA	FYN	2.426254943130624	1	0.8324740676141942
1139952	NFIA	ASPH	1.47668941915171	1	0.8233389764103526
1140281	NFIA	POU2F1	2.7350310211323587	1	0.812568914294045
1140622	NFIA	PITPNC1	1.8151674969036395	1	0.8115918954464283
1140719	NFIA	CHD9	1.265828354965156	1	0.8287878394418624
1140733	NFIA	ZBTB20	4.912505345530774	1	0.901795620684158
1141268	NFIA	NKAIN3	1.984600447814549	1	0.8214492401619787
1141388	NFIA	ARHGAP5	2.577744104733065	1	0.8226318710601556
1141390	NFIA	ADD3	2.77421677828925	1	0.842594556304967
1141394	NFIA	CADM1	1.807661457538946	1	0.8777070780268384
1141460	NFIA	ASB3	1.8899265738494084	1	0.8370225945542042
1141486	NFIA	FNBP1	1.521019367253201	1	0.8243843359303669
1142816	NFIA	MKLN1	1.2719289706009418	1	0.8307137498666578
1143357	NFIA	NTM	2.2842544305437924	1	0.8590978964772952
1143445	NFIA	CDH20	2.56404723851352	1	0.8564786510133874
1143457	NFIA	CHKA	1.8265938543845237	1	0.8187945687835829
1143483	NFIA	AL589740.1	2.5860090931234003	1	0.8331812834996581
1143530	NFIA	CRB1	2.3062529291722926	1	0.8030491754927094
1143548	NFIA	NPAS3	2.4203044652065766	1	0.8585292364009897
1143797	NFIB	PARD3	1.015196317017966	1	0.8011368785504144
1144188	NFIB	NR3C2	0.6124771451497333	1	0.8039606339536677
1144637	NFIB	MACF1	0.6146599892855724	1	0.8438346263937577
1144718	NFIB	AC092691.1	2.060309062422203	1	0.8118761801837953
1144770	NFIB	NTM	1.0160500968642303	1	0.8442321310030396
1144956	NFIB	CTNND2	0.0207919135680131	1	0.8522531034795624
1145135	NFIB	LSAMP	1.1139564428602693	1	0.8428716726291017
1145423	NFIB	NRCAM	1.0970293959743376	1	0.8100875897208818
1145475	NFIB	GABRB1	2.669560558413074	1	0.8161745437657003
1146207	NFIB	MALAT1	0.056975629769122	1	0.8148622054755783
1146243	NFIB	DDX17	0.1941526524353065	1	0.8008797909765273
1146772	NFIB	LINC00461	2.112710412142935	1	0.8412069157224059
1147130	NFIB	NCOA1	1.1630669360973338	1	0.8061694152943
1147176	NFIB	PRKCA	1.4008588613813058	1	0.810234781941411
1147377	NFIB	NRXN1	2.6565397315998758	1	0.8682753027618539
1148539	NFIB	RFX3	0.1305279139028394	1	0.8103349266104964
1148691	NFIB	TNIK	0.258196039965467	1	0.8011149059128568
1148759	NFIB	KIF1B	0.0522240740058116	1	0.8116872619650606
1148819	NFIB	DOCK7	0.5024621426618063	1	0.8071243988524571
1149033	NFIB	CHD9	0.7809576164619946	1	0.831583010056579
1149065	NFIB	CADM1	0.6213593845682531	1	0.825346833551106
1149232	NFIB	ASPH	1.3412738364925365	1	0.8254267363057722
1149511	NFIB	MAP3K5	0.5912982201553425	1	0.8058643481152454
1149536	NFIB	NKAIN3	0.3044818561444671	1	0.8070683277516851
1150147	NFIB	PREX2	0.9676617886350573	1	0.804720782814443
1150383	NFIB	AHCYL2	0.1284274690728991	1	0.809656374995753
1150552	NFIB	ABLIM1	0.1278302269087687	1	0.8080796099220083
1150590	NFIB	NFIA	2.274767379220533	1	0.8263636218596829
1150785	NFIB	APC	0.6036509122201015	1	0.8329571094782893
1151654	NFIB	FYN	1.0670002596145405	1	0.8049062964593607
1151924	NFIB	ASB3	1.587268155682051	1	0.8446840565411805
1151946	NFIB	MIR99AHG	1.3600933816828298	1	0.8474793946952481
1151955	NFIB	TRPS1	0.4658962178798536	1	0.8022119067276209
1152198	NFIB	DTNA	0.553244881730686	1	0.8205795552116338
1152224	NFIB	RORA	1.8318548974515565	1	0.8066086388072594
1152492	NFIB	AL589740.1	0.5339548730724937	1	0.8153381298815219
1152569	NFIB	NPAS3	1.0845297365653377	1	0.8392171876893535
1152784	NFIB	GPM6A	1.0680128951593395	1	0.8425971438655891
1153093	NFIB	NEBL	0.1637443928954469	1	0.847378797976601
1197683	NKX6-1	AL356481.3	4.379666308474269	1	0.9999999999999998
1197953	NKX6-1	AC104695.3	4.379666308474269	1	0.9999999999999998
1204615	NOBOX	AC010181.1	7.218787389098701	1	1.0
1204628	NOBOX	AP003119.2	7.218787389098701	1	1.0
1204649	NOBOX	DCSTAMP	5.708644283576732	1	0.8340611356598289
1204698	NOBOX	LINC01915	6.899874453374369	1	0.9730553672228832
1204720	NOBOX	AC008083.4	7.218787389098701	1	1.0
1204743	NOBOX	AC105999.1	6.517043214996128	1	0.8341765005858348
1204758	NOBOX	LINC02238	7.109036623713059	1	0.8660254642076658
1204904	NOBOX	BTNL9	6.871788805945755	1	0.8776866078466744
1205010	NOBOX	LINC01533	6.792364094136242	1	0.8164457895914731
1205032	NOBOX	AC016553.1	7.218787389098701	1	1.0
1205164	NOBOX	AL136501.1	7.218787389027049	1	1.0
1205223	NOBOX	AC120498.8	7.218787389098701	1	1.0
1205488	NOTO	AC099524.1	3.05075148733387	1	0.8943937969168385
1205666	NOTO	OVOL1	3.05075148733387	1	0.8943937969168385
1209603	NR1H4	LINC01470	3.36763349087418	1	0.825489813026146
1209674	NR1H4	SLC17A8	3.366115648844957	1	0.8682956157629351
1209743	NR1H4	AC063980.1	3.5329360191026824	1	0.9685582587810718
1209885	NR1H4	AC016550.3	3.5329360191026824	1	0.9685582587810718
1209895	NR1H4	IZUMO3	3.5329360191026824	1	0.9685582587810718
1209908	NR1H4	AC005538.1	3.5329360191026824	1	0.9685582587810718
1209915	NR1H4	TTLL10	3.5329360191026824	1	0.9685582587810718
1210013	NR1H4	HIST1H3J	3.345126043889727	1	0.8886419556134578
1210053	NR1H4	FREM2	2.0437961443316945	1	0.8347060755282306
1210159	NR1H4	CNR1	3.606774140373191	1	0.9081015891791976
1210179	NR1H4	ST8SIA6	3.4186900372831395	1	0.8831010818404708
1232447	NRF1	AKT3	0.2442691798470296	1	0.8191622409216323
1232453	NRF1	MALAT1	0.1661071141591819	1	0.8302894630917425
1233087	NRF1	CTNND2	0.0690591105273701	1	0.8055879703100157
1271181	PBX1	ADGRL3	0.7702336494218699	1	0.8174273323285951
1271455	PBX1	NEBL	0.11083573170805	1	0.8034614955197048
1271482	PBX1	RBM26	0.4712140121744433	1	0.8101428053908526
1271514	PBX1	GRIA2	0.2936714695076823	1	0.8298395539294465
1271719	PBX1	DENND1A	0.3936653093174927	1	0.8009986893939978
1271853	PBX1	CPEB3	0.7709463678783722	1	0.807604213614335
1271856	PBX1	UBR3	0.1894863935251622	1	0.8027197298394522
1272657	PBX1	ABI2	0.2838080950117173	1	0.8061701217826378
1272715	PBX1	BIRC6	0.2398012974695375	1	0.8124253189536327
1273972	PBX1	TNRC6B	0.1906710854241796	1	0.8322952134576596
1274309	PBX1	JMJD1C	0.2249532558843152	1	0.8069508653491759
1274924	PBX1	TNRC6A	0.1062607697017523	1	0.8412897017987155
1275091	PBX1	MAPK10	0.1031820723635087	1	0.8299026592336077
1275125	PBX1	ZFAND3	0.2281410579199388	1	0.8045105572536931
1275206	PBX1	FTX	0.2010170055517471	1	0.830128599761717
1275407	PBX1	COP1	0.1813729261421695	1	0.807403587400657
1275566	PBX1	UBR5	0.1146193489351172	1	0.8013134902008525
1275623	PBX1	ARNT2	2.7463100831900698	1	0.8138713670643193
1276137	PBX1	TRIM9	0.6905741299175527	1	0.8048098445651443
1276766	PBX1	DOCK3	0.9453648614718212	1	0.8108915904354643
1276862	PBX1	USP34	0.0367435777816224	1	0.8030461548222835
1276875	PBX1	EHBP1	0.2599588870535267	1	0.8007460296022334
1276949	PBX1	KANSL1	0.0759377802375602	1	0.8162724745767211
1277121	PBX1	SYNE1	0.1801337424421266	1	0.8042403299219826
1277183	PBX1	MALAT1	0.1206053430015985	1	0.8344028792131067
1277232	PBX1	NFAT5	0.149865837855509	1	0.8087314773023891
1278014	PBX1	GABRB1	0.1001148790517346	1	0.8046392667838286
1278138	PBX1	MLLT10	0.606521241250261	1	0.8071203651864186
1278304	PBX1	VPS13B	0.2591680474137766	1	0.8091740977502553
1278406	PBX1	ADGRB3	0.7264272973466249	1	0.8043056758160153
1278484	PBX1	AKT3	0.1353621008392148	1	0.8258498876117054
1278486	PBX1	MAST4	0.230964960210829	1	0.8027589031209416
1278633	PBX1	CTNND2	0.1659060444897911	1	0.8392935881131396
1278837	PBX1	ARID1B	0.2527471634471713	1	0.815002885365338
1279031	PBX1	TTC3	0.2415144303399893	1	0.8057788451395286
1279195	PBX1	PCM1	0.1513067281796689	1	0.802943913863975
1279288	PBX1	MBD5	0.3038746528491932	1	0.8236933992884582
1279985	PBX1	ANK2	0.337933236133622	1	0.8156504558845336
1280151	PBX1	MYCBP2	0.3844247060350309	1	0.8185975887391012
1280375	PBX1	DANT2	0.2125598895747437	1	0.8191610450710386
1281165	PBX1	GPHN	0.3342163121813217	1	0.8357710026753922
1281384	PBX1	ARHGAP32	0.3164715906621562	1	0.8029266670933729
1281848	PBX1	GPATCH8	0.4501360384953166	1	0.8075929605437329
1281959	PBX1	ANKRD17	0.163594265629971	1	0.8005006482291515
1313245	PHF21A	CHD9	1.2858314814354348	1	0.8095116421167717
1313502	PHF21A	FTO	0.7474427331942545	1	0.8069062629700068
1313932	PHF21A	MALAT1	0.7488036672229833	1	0.847701913866184
1314493	PHF21A	TNRC6B	2.1912418516324363	1	0.8224155300800132
1314649	PHF21A	NCAM1	2.6096361927341483	1	0.8034862215661535
1314658	PHF21A	AKT3	1.2056571341268878	1	0.8080910558085556
1315027	PHF21A	GNAQ	2.223202564326612	1	0.8064898215195677
1315062	PHF21A	GPHN	1.1500917479873691	1	0.8140971886692685
1315131	PHF21A	ANK2	2.2181115348152463	1	0.8302176595422986
1315140	PHF21A	EXOC4	2.2180230843530224	1	0.8212699553440119
1315745	PHF21A	CLASP2	2.2405771451347345	1	0.8023813872625652
1315888	PHF21A	BIRC6	0.7820094513683364	1	0.8135989958926156
1315953	PHF21A	FTX	0.1761747640046792	1	0.804486860287658
1316351	PHF21A	DST	1.93535179456624	1	0.8085505913741358
1316889	PHF21A	N4BP2L2	1.592878011310518	1	0.8235232050459673
1317471	PHF21A	USP34	0.563309647644747	1	0.8040781708733756
1317891	PHF21A	CDC42BPA	1.5713561967162153	1	0.8099413067611805
1318122	PHF21A	MED13L	0.7997344625081473	1	0.8133223074371095
1318253	PHF21A	ARID1B	1.6107355374233163	1	0.8105365317881429
1318294	PHF21A	TMEM161B-AS1	1.623128423158282	1	0.8057586115196373
1318569	PHF21A	SGIP1	1.0841714616112832	1	0.8008705655780423
1318656	PHF21A	TBC1D5	0.4943493812924278	1	0.8092245478391851
1318808	PHF21A	RUFY3	0.2505167356841645	1	0.8013350028836601
1319758	PHF21A	KIF1B	1.987099795743248	1	0.8260731345797803
1320147	PHF21A	FAF1	1.36884081401832	1	0.80640473624938
1320575	PHF21A	FAM172A	2.3739124629424446	1	0.8068601390690826
1320727	PHF21A	ADGRL3	2.0309552403318945	1	0.8204097150537122
1320827	PHF21A	KMT2C	1.727805822812377	1	0.8268362816690937
1322243	PHF21A	MKLN1	2.078366439546503	1	0.8137609042602717
1322309	PHF21A	UBR3	0.6271821234100048	1	0.8041177694332228
1322316	PHF21A	EIF4G3	0.6006408882438612	1	0.8093788086496851
1322547	PHF21A	CTNND2	1.4824223682449251	1	0.8303874220694525
1322687	PHF21A	DLG2	1.8499826731362583	1	0.8228585666194744
1322689	PHF21A	CLASP1	0.4574433470995708	1	0.8201739136325622
1322807	PHF21A	DDX17	1.3083507876058955	1	0.8142070023196265
1322907	PHF21A	WDFY3	0.3165015811977607	1	0.8053269628414149
1322989	PHF21A	UTY	1.8424517259179136	1	0.8012721628165315
1323100	PHF21A	SENP6	0.3679452266181904	1	0.8053124419347133
1324494	PHF21A	KANSL1	0.9160185864851388	1	0.8228042753267432
1356584	POU2F1	GSK3B	1.6282631312031306	1	0.8041543941897232
1356684	POU2F1	BRAF	1.1140929288303325	1	0.8061806096211119
1356983	POU2F1	N4BP2L2	1.6872827378883195	1	0.8405673069464438
1357045	POU2F1	ASB3	1.2021329016539188	1	0.8260228104119656
1357175	POU2F1	DST	0.2844134641624814	1	0.8310346658375483
1357311	POU2F1	CTNNA2	1.295816244765978	1	0.8029458057898776
1357328	POU2F1	AHCYL2	0.8071588637566512	1	0.8107211880932066
1357432	POU2F1	SENP6	1.4335199366596898	1	0.8091526879880048
1357549	POU2F1	CDC42BPA	0.9444260788178316	1	0.8029954121725832
1357574	POU2F1	UTY	0.9891442722141724	1	0.813169807982833
1357613	POU2F1	ZNF292	0.99444900254873	1	0.8014763033038463
1357678	POU2F1	CADM2	1.5244650658407088	1	0.8021697077852767
1357773	POU2F1	C20orf194	1.770370873792957	1	0.8210983039351175
1357988	POU2F1	KMT2E	0.8304811638857543	1	0.8109989996246819
1358052	POU2F1	MACF1	1.535181090973383	1	0.8600008780645392
1358097	POU2F1	ARID1B	1.1076079805690795	1	0.8090320587210922
1358148	POU2F1	NTM	1.1120246211312612	1	0.8270238873964523
1358186	POU2F1	USP34	0.9775029418915856	1	0.8292548031439457
1358234	POU2F1	REPS1	1.5220020387497464	1	0.8146850112594809
1358346	POU2F1	HMGB1	0.9287546406898756	1	0.8021619628025348
1358394	POU2F1	BPTF	1.6905664939206275	1	0.8207546167752606
1358467	POU2F1	MIR99AHG	0.9975816539945308	1	0.8473543804249166
1358509	POU2F1	FTX	0.8606385582408078	1	0.8086773356533646
1358550	POU2F1	ARHGAP5	1.3711189947416498	1	0.8067835028409766
1358739	POU2F1	SBF2	0.9126454981164204	1	0.8216509591785788
1358809	POU2F1	ANKRD12	0.7733385610058023	1	0.8231671829425092
1358867	POU2F1	MAPK10	1.33193526130351	1	0.8219565121625831
1358922	POU2F1	TNRC6B	1.753986773929856	1	0.84285959340099
1359026	POU2F1	SETD5	1.208147911220233	1	0.8164717496707113
1359090	POU2F1	DYRK1A	1.83316484349565	1	0.8010947549905908
1359118	POU2F1	CLASP1	1.2567612226219218	1	0.827122006751661
1359238	POU2F1	PCNX1	1.5676468702947537	1	0.8085388262051046
1359249	POU2F1	ANK2	1.131594541541025	1	0.8362297919788657
1359256	POU2F1	GTF2I	1.0254634620018102	1	0.8068517486350691
1359282	POU2F1	NF1	0.9171675075708388	1	0.818257436585991
1359396	POU2F1	STXBP5	1.741985033966608	1	0.8186042278773761
1359542	POU2F1	MBD5	1.3855029228890414	1	0.823071196872321
1359667	POU2F1	GOLGA4	1.0594136696706054	1	0.8098062072344003
1359861	POU2F1	APC	1.404439968754306	1	0.8336851535702718
1359942	POU2F1	NFAT5	1.706979116861043	1	0.8406138145369355
1359966	POU2F1	MED13L	1.573730087816886	1	0.8282457042015942
1359986	POU2F1	NRXN1	1.8851833699194611	1	0.8217176852906322
1360087	POU2F1	ABLIM1	1.0352141323883852	1	0.8061149265468226
1360092	POU2F1	MED13	1.5762437379620051	1	0.8017529777962602
1360130	POU2F1	NFIA	1.03383991203042	1	0.812568914294045
1360481	POU2F1	TMEM161B-AS1	1.500692295208494	1	0.8051745180391281
1360581	POU2F1	LUC7L2	1.4058113623042343	1	0.8079282928245899
1360772	POU2F1	ZBTB20	1.3895081209212727	1	0.8166949162046826
1360789	POU2F1	ARHGEF12	1.610065405782198	1	0.8085166788855092
1360816	POU2F1	GNAQ	1.680373335067132	1	0.8429334772691022
1360972	POU2F1	KMT2C	1.5525102316915806	1	0.8334139165987832
1360973	POU2F1	RFX3	0.9684158544806344	1	0.822663458740962
1360995	POU2F1	MALAT1	1.631508432323434	1	0.8755647781640695
1361061	POU2F1	RBM39	0.9313703955801518	1	0.8173061260735344
1361436	POU2F1	DLG2	0.8932206696401407	1	0.8045042751813984
1361577	POU2F1	ASH1L	0.970989348051033	1	0.8179801870497502
1361689	POU2F1	FAM171A1	0.9635210214842872	1	0.8015435683658563
1361778	POU2F1	SON	1.230641503277306	1	0.8298126146553343
1361792	POU2F1	RBM26	1.4802048765967144	1	0.8265439172459804
1361885	POU2F1	AKT3	1.3283495835041226	1	0.8339907590607343
1361971	POU2F1	ATXN2	0.8755692732702346	1	0.8290123747202887
1362056	POU2F1	NEBL	1.5810972911154604	1	0.819897306282692
1362120	POU2F1	DDX17	1.763687303792117	1	0.8566593977999377
1362261	POU2F1	PSD3	1.4168858881169113	1	0.8033598067722572
1363306	POU2F1	MYO6	0.1888951536497726	1	0.810610457451327
1363412	POU2F1	CHD9	2.391021058565716	1	0.8468975058809116
1363727	POU2F1	CTNND2	2.279674122881174	1	0.8639314792778606
1364005	POU2F1	ADCY2	2.4628440805373053	1	0.8032662224694115
1364045	POU2F1	MLLT10	0.3809201611628377	1	0.8171925188823463
1364213	POU2F1	FAF1	0.5377672273840167	1	0.8167437214598021
1364227	POU2F1	NCAM1	0.709943131256085	1	0.8308663709444554
1364370	POU2F1	LUC7L3	2.6284844955475988	1	0.8099542096498377
1364412	POU2F1	CPEB4	2.174530841985469	1	0.8148749464841926
1364676	POU2F1	CADM1	0.5410081370709986	1	0.8313177948510365
1364725	POU2F1	CACNB2	2.019566906454119	1	0.8010104105790861
1364759	POU2F1	VPS13B	0.2300411106448198	1	0.8051176456154526
1364856	POU2F1	LSAMP	0.7501911451855439	1	0.8282309755231788
1365136	POU2F1	BIRC6	0.4051209545009028	1	0.8339601905574932
1365139	POU2F1	PPP1R9A	2.2878096150931264	1	0.8135110046417916
1365169	POU2F1	TRA2A	0.7359596119512878	1	0.8024907810444598
1365185	POU2F1	NCOR1	0.5497673853593542	1	0.8030948051310037
1365279	POU2F1	RALGAPA1	2.2108911492162404	1	0.8116593118462879
1365486	POU2F1	ATRX	0.6314744869230648	1	0.8041159902508315
1365502	POU2F1	ANKRD17	0.3551733768099268	1	0.8079093210019728
1365838	POU2F1	GABRB1	2.1512484743155547	1	0.8109510810993543
1365927	POU2F1	FTO	0.4130515013572787	1	0.8001521971069359
1365997	POU2F1	NCOA1	0.7334620019222111	1	0.8327147369527608
1366314	POU2F1	ADD3	0.6266144534378064	1	0.8122126416363747
1366665	POU2F1	SCAPER	0.612125022365051	1	0.8011660343167243
1366746	POU2F1	MARK3	1.9464493483245315	1	0.8230815594488053
1366781	POU2F1	MKLN1	0.4825481168388003	1	0.8463748692172443
1366793	POU2F1	GPHN	0.4235940970021567	1	0.8311250203599053
1366911	POU2F1	UBR5	2.390810817908226	1	0.8199262115044648
1367490	POU2F1	PCM1	0.6128886483417708	1	0.809077736206365
1367763	POU2F1	NPAS3	0.0351465330064039	1	0.8430429856497575
1367781	POU2F1	WDFY3	0.2034035755115797	1	0.817703833562426
1367822	POU2F1	ADGRL3	0.5095653228410939	1	0.8272703927421827
1368059	POU2F1	KIF1B	1.989482370479985	1	0.8646911616567243
1368060	POU2F1	ZFAND3	0.68375129134468	1	0.8259976527908498
1368072	POU2F1	PNISR	2.3100107183985426	1	0.8284880799007645
1368152	POU2F1	CLASP2	0.3417614913549802	1	0.8175657156058411
1368347	POU2F1	DTNA	2.099751088351702	1	0.8233167624899113
1368544	POU2F1	TUT4	2.1257162242585688	1	0.8117892621814075
1368924	POU2F1	SGIP1	0.5766461816959709	1	0.8156214796412036
